comps,coverage,Seq
AgU003468_v1.1,5.911927878,bwa
AgU003469_v1.1,10.34652115,bwa
AgU003471_v1.1,13.71250819,bwa
AgU003472_v1.1,16.03067885,bwa
AgU003473_v1.1,36.18484651,bwa
AgU003474_v1.1,192.7247228,bwa
AgU003475_v1.1,1.031034483,bwa
AgU003476_v1.1,12.32659933,bwa
AgU003477_v1.1,8.822045153,bwa
AgU003478_v1.1,7.623872311,bwa
AgU003479_v1.1,141.8638743,bwa
AgU003480_v1.1,12.88764783,bwa
AgU003481_v1.1,22.84540117,bwa
AgU003482_v1.1,11.75580624,bwa
AgU003483_v1.1,14.85180328,bwa
AgU003484_v1.1,5.097398266,bwa
AgU003485_v1.1,30.2627451,bwa
AgU003486_v1.1,14.23087248,bwa
AgU003487_v1.1,33.75620915,bwa
AgU003488_v1.1,52.88808901,bwa
AgU003489_v1.1,14.49377049,bwa
AgU003490_v1.1,57.26832461,bwa
AgU003491_v1.1,6.712681638,bwa
AgU003492_v1.1,26.65740741,bwa
AgU003493_v1.1,53.23267974,bwa
AgU003494_v1.1,50.01728723,bwa
AgU003495_v1.1,30.57002618,bwa
AgU003496_v1.1,11.85430464,bwa
AgU003497_v1.1,16.57659574,bwa
AgU003498_v1.1,13.48189598,bwa
AgU003499_v1.1,35.70568999,bwa
AgU003500_v1.1,14.37458855,bwa
AgU003501_v1.1,15.75965946,bwa
AgU003502_v1.1,25.95806029,bwa
AgU003503_v1.1,11.18586387,bwa
AgU003504_v1.1,35.10117493,bwa
AgU003506_v1.1,6.171578258,bwa
AgU003507_v1.1,10.90105263,bwa
AgU003508_v1.1,26.68655738,bwa
AgU003509_v1.1,12.43815789,bwa
AgU003510_v1.1,215.2190974,bwa
AgU003511_v1.1,48.62844037,bwa
AgU003512_v1.1,41.04671053,bwa
AgU003513_v1.1,17.67715458,bwa
AgU003514_v1.1,17.26794258,bwa
AgU003515_v1.1,9.610371409,bwa
AgU003516_v1.1,15.19784657,bwa
AgU003517_v1.1,19.12665782,bwa
AgU003518_v1.1,148.1050532,bwa
AgU003519_v1.1,71.42291951,bwa
AgU003520_v1.1,107.5855738,bwa
AgU003521_v1.1,260.4259502,bwa
AgU003522_v1.1,19.85136032,bwa
AgU003523_v1.1,17.39579224,bwa
AgU003524_v1.1,546.2107682,bwa
AgU003525_v1.1,10.99041752,bwa
AgU003526_v1.1,32.17114754,bwa
AgU003527_v1.1,17.9017038,bwa
AgU003528_v1.1,81.63973799,bwa
AgU003529_v1.1,116.3912189,bwa
AgU003530_v1.1,22.89189189,bwa
AgU003531_v1.1,35.17654809,bwa
AgU003532_v1.1,10.00198413,bwa
AgU003533_v1.1,11.99863201,bwa
AgU003534_v1.1,42.7516469,bwa
AgU003535_v1.1,31.58382643,bwa
AgU003536_v1.1,17.30112508,bwa
AgU003537_v1.1,30.47820343,bwa
AgU003538_v1.1,5.459824443,bwa
AgU003539_v1.1,81.94285714,bwa
AgU003540_v1.1,18.83962889,bwa
AgU003541_v1.1,10.84880637,bwa
AgU003542_v1.1,29.50988142,bwa
AgU003543_v1.1,28.12310731,bwa
AgU003544_v1.1,6.699378023,bwa
AgU003545_v1.1,84.62155059,bwa
AgU003546_v1.1,65.51083388,bwa
AgU003547_v1.1,47.73120426,bwa
AgU003548_v1.1,41.11563732,bwa
AgU003549_v1.1,48.95065789,bwa
AgU003550_v1.1,36.24078947,bwa
AgU003551_v1.1,49.23188406,bwa
AgU003552_v1.1,42.66206443,bwa
AgU003553_v1.1,32.79738562,bwa
AgU003554_v1.1,25.9828722,bwa
AgU003555_v1.1,8.610303831,bwa
AgU003556_v1.1,35.80981595,bwa
AgU003557_v1.1,10.40589888,bwa
AgU003558_v1.1,51.13645353,bwa
AgU003559_v1.1,27.25755585,bwa
AgU003560_v1.1,8.394270123,bwa
AgU003562_v1.1,30.23665129,bwa
AgU003563_v1.1,9.620962426,bwa
AgU003564_v1.1,18.42724868,bwa
AgU003565_v1.1,7.591304348,bwa
AgU003566_v1.1,1.8468849,bwa
AgU003567_v1.1,94.89557171,bwa
AgU003568_v1.1,37.01849406,bwa
AgU003569_v1.1,48.97225892,bwa
AgU003570_v1.1,18.31505945,bwa
AgU003571_v1.1,10.93342485,bwa
AgU003572_v1.1,5.64756447,bwa
AgU003573_v1.1,26.56369637,bwa
AgU003574_v1.1,44.97359736,bwa
AgU003575_v1.1,20.47225892,bwa
AgU003576_v1.1,16.3852349,bwa
AgU003577_v1.1,82.35756775,bwa
AgU003578_v1.1,30.40496978,bwa
AgU003579_v1.1,41.38675497,bwa
AgU003580_v1.1,123.7356625,bwa
AgU003581_v1.1,7.492516037,bwa
AgU003582_v1.1,307.5765341,bwa
AgU003583_v1.1,2.308710033,bwa
AgU003585_v1.1,26.36066667,bwa
AgU003586_v1.1,18.27689243,bwa
AgU003587_v1.1,36.40224571,bwa
AgU003588_v1.1,3.073825503,bwa
AgU003589_v1.1,38.15517241,bwa
AgU003590_v1.1,41.35912698,bwa
AgU003591_v1.1,21.46868687,bwa
AgU003592_v1.1,217.5119887,bwa
AgU003593_v1.1,25.464499,bwa
AgU003594_v1.1,21.86918991,bwa
AgU003595_v1.1,64.19376244,bwa
AgU003596_v1.1,33.5653951,bwa
AgU003597_v1.1,15.993996,bwa
AgU003598_v1.1,15.46120377,bwa
AgU003599_v1.1,141.9918589,bwa
AgU003600_v1.1,48.37325349,bwa
AgU003601_v1.1,50.37825217,bwa
AgU003602_v1.1,63.06518817,bwa
AgU003603_v1.1,112.4480911,bwa
AgU003604_v1.1,28.27707641,bwa
AgU003605_v1.1,13.40363636,bwa
AgU003606_v1.1,6.274654378,bwa
AgU003607_v1.1,57.6031746,bwa
AgU003608_v1.1,67.87775551,bwa
AgU003609_v1.1,34.71725991,bwa
AgU003610_v1.1,24.05825243,bwa
AgU003611_v1.1,21.11893688,bwa
AgU003613_v1.1,11.84795713,bwa
AgU003614_v1.1,117.7349238,bwa
AgU003615_v1.1,114.6865474,bwa
AgU003616_v1.1,93.93906567,bwa
AgU003617_v1.1,37.57324415,bwa
AgU003618_v1.1,87.53000674,bwa
AgU003619_v1.1,17.1065956,bwa
AgU003620_v1.1,10.01797603,bwa
AgU003621_v1.1,18.68567639,bwa
AgU003622_v1.1,9.348591549,bwa
AgU003623_v1.1,15.97804391,bwa
AgU003624_v1.1,13.70093458,bwa
AgU003625_v1.1,67.39361702,bwa
AgU003626_v1.1,45.99800664,bwa
AgU003628_v1.1,4.459361393,bwa
AgU003629_v1.1,13.3964024,bwa
AgU003630_v1.1,47.69063772,bwa
AgU003631_v1.1,29.22681788,bwa
AgU003632_v1.1,56.74932065,bwa
AgU003633_v1.1,12.05729877,bwa
AgU003634_v1.1,75.37726967,bwa
AgU003635_v1.1,14.7479564,bwa
AgU003636_v1.1,22.08533333,bwa
AgU003637_v1.1,8.902806297,bwa
AgU003638_v1.1,18.92282102,bwa
AgU003639_v1.1,14.07387508,bwa
AgU003640_v1.1,17.06050532,bwa
AgU003641_v1.1,5.801346801,bwa
AgU003642_v1.1,14.65930388,bwa
AgU003643_v1.1,22.76513639,bwa
AgU003644_v1.1,14.67269076,bwa
AgU003645_v1.1,26.27788911,bwa
AgU003646_v1.1,11.16353887,bwa
AgU003647_v1.1,25.41572285,bwa
AgU003648_v1.1,31.62333333,bwa
AgU003649_v1.1,12.1829436,bwa
AgU003650_v1.1,104.6012024,bwa
AgU003651_v1.1,18.54648829,bwa
AgU003652_v1.1,21.44496331,bwa
AgU003653_v1.1,8.295954578,bwa
AgU003654_v1.1,123.6833221,bwa
AgU003655_v1.1,24.51371237,bwa
AgU003656_v1.1,49.67333333,bwa
AgU003657_v1.1,32.0748163,bwa
AgU003658_v1.1,43.37264151,bwa
AgU003659_v1.1,15.0760507,bwa
AgU003660_v1.1,1.916184971,bwa
AgU003661_v1.1,17.10740494,bwa
AgU003662_v1.1,13.14619493,bwa
AgU003663_v1.1,1.108256881,bwa
AgU003664_v1.1,51.35117057,bwa
AgU003665_v1.1,32.57247829,bwa
AgU003666_v1.1,14.54745989,bwa
AgU003667_v1.1,13.69379586,bwa
AgU003668_v1.1,55.5987984,bwa
AgU003671_v1.1,163.6758021,bwa
AgU003672_v1.1,15.90147453,bwa
AgU003674_v1.1,18.38561644,bwa
AgU003675_v1.1,749.8598131,bwa
AgU003676_v1.1,23.28790915,bwa
AgU003677_v1.1,29.60977242,bwa
AgU003678_v1.1,2.631393298,bwa
AgU003679_v1.1,7.675254237,bwa
AgU003680_v1.1,28.96091644,bwa
AgU003681_v1.1,41.9605087,bwa
AgU003682_v1.1,4.421778084,bwa
AgU003683_v1.1,12.9004676,bwa
AgU003684_v1.1,11.95748988,bwa
AgU003685_v1.1,8.993045897,bwa
AgU003686_v1.1,19.59003322,bwa
AgU003687_v1.1,13.98344828,bwa
AgU003688_v1.1,15.95591182,bwa
AgU003689_v1.1,27.54414003,bwa
AgU003690_v1.1,28.35337341,bwa
AgU003691_v1.1,94.78729097,bwa
AgU003692_v1.1,28.57352941,bwa
AgU003693_v1.1,15.14899329,bwa
AgU003694_v1.1,421.4889632,bwa
AgU003695_v1.1,107.8307692,bwa
AgU003696_v1.1,21.64895763,bwa
AgU003697_v1.1,11.36217304,bwa
AgU003698_v1.1,7.307847082,bwa
AgU003699_v1.1,32.42307692,bwa
AgU003700_v1.1,12.89016173,bwa
AgU003701_v1.1,33.76458753,bwa
AgU003702_v1.1,13.41767068,bwa
AgU003703_v1.1,37.50067204,bwa
AgU003704_v1.1,7.253481894,bwa
AgU003705_v1.1,22.43863179,bwa
AgU003706_v1.1,77.19932886,bwa
AgU003707_v1.1,17.6425218,bwa
AgU003708_v1.1,43.00670691,bwa
AgU003709_v1.1,109.4276094,bwa
AgU003710_v1.1,6.863128492,bwa
AgU003711_v1.1,29.99664879,bwa
AgU003712_v1.1,17.18034993,bwa
AgU003713_v1.1,11.84795713,bwa
AgU003714_v1.1,11.77573279,bwa
AgU003715_v1.1,6.011470985,bwa
AgU003716_v1.1,18.38971583,bwa
AgU003717_v1.1,93.84919571,bwa
AgU003718_v1.1,43.97547684,bwa
AgU003719_v1.1,329.9244384,bwa
AgU003720_v1.1,17.14084507,bwa
AgU003721_v1.1,25.3795424,bwa
AgU003722_v1.1,16.84505119,bwa
AgU003723_v1.1,13.99787836,bwa
AgU003724_v1.1,36.97690217,bwa
AgU003725_v1.1,2.718611521,bwa
AgU003726_v1.1,3.552507837,bwa
AgU003727_v1.1,13.26260504,bwa
AgU003728_v1.1,29.19543318,bwa
AgU003729_v1.1,8.995741661,bwa
AgU003730_v1.1,19.18690314,bwa
AgU003731_v1.1,73.59093982,bwa
AgU003732_v1.1,18.48113208,bwa
AgU003733_v1.1,12.30119634,bwa
AgU003734_v1.1,12.47991831,bwa
AgU003735_v1.1,35.1827957,bwa
AgU003736_v1.1,79.5192178,bwa
AgU003737_v1.1,52.91851852,bwa
AgU003738_v1.1,15.65470548,bwa
AgU003739_v1.1,3.356415479,bwa
AgU003740_v1.1,8.138241923,bwa
AgU003741_v1.1,13.43034483,bwa
AgU003742_v1.1,214.4585859,bwa
AgU003743_v1.1,19.03819918,bwa
AgU003744_v1.1,3.809691011,bwa
AgU003745_v1.1,23.94935854,bwa
AgU003746_v1.1,52.03703704,bwa
AgU003747_v1.1,72.7958221,bwa
AgU003748_v1.1,12.95078606,bwa
AgU003749_v1.1,20.60378634,bwa
AgU003750_v1.1,7.844903988,bwa
AgU003751_v1.1,305.6380244,bwa
AgU003752_v1.1,13.8395145,bwa
AgU003753_v1.1,16.51458333,bwa
AgU003754_v1.1,23.42297297,bwa
AgU003755_v1.1,39.31916329,bwa
AgU003756_v1.1,16.11080897,bwa
AgU003757_v1.1,51.03046716,bwa
AgU003758_v1.1,48.73238482,bwa
AgU003759_v1.1,94.73535953,bwa
AgU003760_v1.1,22.73971679,bwa
AgU003761_v1.1,15.82082488,bwa
AgU003762_v1.1,46.55089409,bwa
AgU003763_v1.1,20.20162382,bwa
AgU003764_v1.1,20.27014218,bwa
AgU003765_v1.1,10.76680384,bwa
AgU003766_v1.1,82.8,bwa
AgU003767_v1.1,62.9003413,bwa
AgU003768_v1.1,5.951729107,bwa
AgU003769_v1.1,14.50896057,bwa
AgU003770_v1.1,1.034482759,bwa
AgU003771_v1.1,166.080678,bwa
AgU003772_v1.1,76.7487989,bwa
AgU003773_v1.1,9.600135318,bwa
AgU003774_v1.1,16.70954638,bwa
AgU003775_v1.1,11.27484144,bwa
AgU003776_v1.1,27.12717165,bwa
AgU003777_v1.1,23.98634812,bwa
AgU003778_v1.1,114.9828449,bwa
AgU003779_v1.1,17.51021798,bwa
AgU003780_v1.1,13.72936401,bwa
AgU003781_v1.1,25.09202454,bwa
AgU003782_v1.1,38.79375848,bwa
AgU003783_v1.1,42.06571816,bwa
AgU003784_v1.1,181.8403533,bwa
AgU003785_v1.1,4.172619048,bwa
AgU003786_v1.1,4.310344828,bwa
AgU003787_v1.1,13.69781719,bwa
AgU003788_v1.1,24.80027643,bwa
AgU003789_v1.1,17.23087339,bwa
AgU003790_v1.1,54.31220177,bwa
AgU003791_v1.1,46.94353741,bwa
AgU003792_v1.1,24.33288043,bwa
AgU003793_v1.1,17.69775357,bwa
AgU003794_v1.1,63.7680764,bwa
AgU003795_v1.1,19.36344969,bwa
AgU003796_v1.1,4.896814404,bwa
AgU003797_v1.1,31.10812672,bwa
AgU003798_v1.1,13.32850242,bwa
AgU003799_v1.1,25.21545828,bwa
AgU003800_v1.1,22.22841226,bwa
AgU003801_v1.1,633.2550882,bwa
AgU003802_v1.1,50.05370496,bwa
AgU003803_v1.1,24.33792154,bwa
AgU003804_v1.1,51.34567901,bwa
AgU003805_v1.1,4.593421973,bwa
AgU003806_v1.1,29.38341264,bwa
AgU003807_v1.1,238.0346703,bwa
AgU003808_v1.1,28.8113079,bwa
AgU003809_v1.1,29.53415698,bwa
AgU003810_v1.1,62.06458192,bwa
AgU003811_v1.1,59.83594282,bwa
AgU003812_v1.1,2.431677019,bwa
AgU003813_v1.1,3.351731602,bwa
AgU003814_v1.1,16.56122449,bwa
AgU003815_v1.1,6.32946794,bwa
AgU003816_v1.1,55.53365385,bwa
AgU003817_v1.1,4.309392265,bwa
AgU003818_v1.1,6.749116608,bwa
AgU003819_v1.1,33.53114305,bwa
AgU003820_v1.1,10.08796622,bwa
AgU003821_v1.1,12.99251191,bwa
AgU003822_v1.1,17.35382514,bwa
AgU003823_v1.1,22.78337875,bwa
AgU003824_v1.1,7.194463668,bwa
AgU003825_v1.1,24.28532423,bwa
AgU003826_v1.1,36.96493791,bwa
AgU003827_v1.1,13.55918058,bwa
AgU003828_v1.1,9.382540809,bwa
AgU003829_v1.1,1.230452675,bwa
AgU003830_v1.1,31.76414451,bwa
AgU003831_v1.1,26.71331058,bwa
AgU003832_v1.1,16.52800546,bwa
AgU003833_v1.1,26.55699659,bwa
AgU003834_v1.1,315.7552973,bwa
AgU003835_v1.1,154.599182,bwa
AgU003836_v1.1,24.75871688,bwa
AgU003837_v1.1,17.42662116,bwa
AgU003838_v1.1,3.813449024,bwa
AgU003839_v1.1,8.657694962,bwa
AgU003840_v1.1,193.0034247,bwa
AgU003841_v1.1,19.32600992,bwa
AgU003842_v1.1,33.26232877,bwa
AgU003843_v1.1,20.90132036,bwa
AgU003844_v1.1,28.29391661,bwa
AgU003845_v1.1,30.5,bwa
AgU003846_v1.1,41.93630137,bwa
AgU003847_v1.1,19.43365922,bwa
AgU003848_v1.1,14.11088296,bwa
AgU003849_v1.1,79.5129959,bwa
AgU003850_v1.1,3.858984079,bwa
AgU003851_v1.1,68.11833105,bwa
AgU003852_v1.1,30.88980716,bwa
AgU003853_v1.1,15.8557758,bwa
AgU003854_v1.1,98.75599726,bwa
AgU003855_v1.1,26.30136986,bwa
AgU003856_v1.1,43.01724138,bwa
AgU003857_v1.1,11.74530271,bwa
AgU003858_v1.1,38.65957447,bwa
AgU003859_v1.1,18.17009602,bwa
AgU003860_v1.1,25.375,bwa
AgU003861_v1.1,4.786144578,bwa
AgU003862_v1.1,31.07353952,bwa
AgU003863_v1.1,27.25655172,bwa
AgU003864_v1.1,25.01712329,bwa
AgU003865_v1.1,44.19861111,bwa
AgU003867_v1.1,76.34520548,bwa
AgU003868_v1.1,17.1339609,bwa
AgU003869_v1.1,46.53388658,bwa
AgU003870_v1.1,45.61680912,bwa
AgU003871_v1.1,176.4688618,bwa
AgU003872_v1.1,255.408499,bwa
AgU003873_v1.1,24.83470508,bwa
AgU003874_v1.1,19.56375358,bwa
AgU003875_v1.1,357.5306263,bwa
AgU003876_v1.1,1.860273973,bwa
AgU003877_v1.1,5.966919366,bwa
AgU003878_v1.1,55.43271222,bwa
AgU003879_v1.1,18.93918452,bwa
AgU003880_v1.1,11.09798271,bwa
AgU003881_v1.1,106.9143249,bwa
AgU003882_v1.1,24.29943899,bwa
AgU003883_v1.1,45.96568291,bwa
AgU003884_v1.1,29.89148352,bwa
AgU003885_v1.1,16.71780436,bwa
AgU003886_v1.1,103.2467443,bwa
AgU003887_v1.1,14.83379121,bwa
AgU003888_v1.1,50.95749129,bwa
AgU003889_v1.1,6.450995406,bwa
AgU003890_v1.1,9.199305556,bwa
AgU003891_v1.1,24.35577605,bwa
AgU003892_v1.1,12.64975678,bwa
AgU003893_v1.1,2.174728529,bwa
AgU003894_v1.1,12.74655647,bwa
AgU003895_v1.1,16.82275862,bwa
AgU003896_v1.1,8.391243919,bwa
AgU003897_v1.1,32.84340045,bwa
AgU003898_v1.1,31.36827586,bwa
AgU003899_v1.1,11.26182075,bwa
AgU003900_v1.1,12.2891933,bwa
AgU003901_v1.1,38.29737206,bwa
AgU003902_v1.1,21.6230982,bwa
AgU003903_v1.1,330.9014473,bwa
AgU003904_v1.1,13.76891048,bwa
AgU003905_v1.1,10.20347222,bwa
AgU003906_v1.1,12.14878893,bwa
AgU003907_v1.1,5.772089762,bwa
AgU003908_v1.1,15.04837595,bwa
AgU003909_v1.1,13.83817427,bwa
AgU003910_v1.1,27.49404762,bwa
AgU003911_v1.1,56.46037216,bwa
AgU003912_v1.1,23.30068966,bwa
AgU003913_v1.1,2.111506524,bwa
AgU003914_v1.1,14.54287739,bwa
AgU003915_v1.1,8.019027484,bwa
AgU003916_v1.1,19.24357912,bwa
AgU003917_v1.1,15.96206897,bwa
AgU003918_v1.1,26.12427746,bwa
AgU003919_v1.1,6.420382166,bwa
AgU003920_v1.1,6.294917681,bwa
AgU003921_v1.1,12.50208333,bwa
AgU003922_v1.1,57.13121547,bwa
AgU003923_v1.1,22.35517241,bwa
AgU003924_v1.1,14.30923994,bwa
AgU003925_v1.1,14.43321799,bwa
AgU003926_v1.1,17.35405028,bwa
AgU003927_v1.1,7.513062409,bwa
AgU003928_v1.1,17.56358582,bwa
AgU003929_v1.1,26.24083045,bwa
AgU003931_v1.1,8.378947368,bwa
AgU003932_v1.1,98.93450114,bwa
AgU003933_v1.1,7.430333817,bwa
AgU003934_v1.1,21.75986159,bwa
AgU003935_v1.1,106.7302905,bwa
AgU003936_v1.1,136.4239281,bwa
AgU003937_v1.1,16.77754386,bwa
AgU003938_v1.1,53.01402525,bwa
AgU003939_v1.1,5.890547264,bwa
AgU003940_v1.1,377.1492019,bwa
AgU003941_v1.1,42.72563925,bwa
AgU003942_v1.1,23.99723375,bwa
AgU003943_v1.1,222.109484,bwa
AgU003944_v1.1,17.06968641,bwa
AgU003945_v1.1,362.6083045,bwa
AgU003947_v1.1,6.672794118,bwa
AgU003948_v1.1,42.38711911,bwa
AgU003951_v1.1,7.877777778,bwa
AgU003952_v1.1,45.59695291,bwa
AgU003953_v1.1,72.46475925,bwa
AgU003954_v1.1,11.54539007,bwa
AgU003955_v1.1,5.086745316,bwa
AgU003956_v1.1,38.11805556,bwa
AgU003957_v1.1,129.3444213,bwa
AgU003958_v1.1,135.6805846,bwa
AgU003959_v1.1,15.70670391,bwa
AgU003960_v1.1,15.33682739,bwa
AgU003961_v1.1,14.4027671,bwa
AgU003962_v1.1,38.68888889,bwa
AgU003963_v1.1,29.23169014,bwa
AgU003964_v1.1,32.35020804,bwa
AgU003965_v1.1,52.70940767,bwa
AgU003966_v1.1,22.70277778,bwa
AgU003967_v1.1,22.01532033,bwa
AgU003968_v1.1,1.171206226,bwa
AgU003969_v1.1,420.6699507,bwa
AgU003970_v1.1,47.05976372,bwa
AgU003971_v1.1,45.26062718,bwa
AgU003972_v1.1,5.413867048,bwa
AgU003973_v1.1,35.24219292,bwa
AgU003974_v1.1,8.371091035,bwa
AgU003975_v1.1,4.892933619,bwa
AgU003976_v1.1,12.28978457,bwa
AgU003977_v1.1,98.30528512,bwa
AgU003978_v1.1,22.66876751,bwa
AgU003979_v1.1,62.94006969,bwa
AgU003980_v1.1,43.83773292,bwa
AgU003981_v1.1,36.68333333,bwa
AgU003982_v1.1,2.477934272,bwa
AgU003983_v1.1,3.337892196,bwa
AgU003984_v1.1,6.791192103,bwa
AgU003985_v1.1,17.94714882,bwa
AgU003986_v1.1,16.4129979,bwa
AgU003987_v1.1,21.25841088,bwa
AgU003988_v1.1,37.79676512,bwa
AgU003989_v1.1,1.559633028,bwa
AgU003990_v1.1,10.66736695,bwa
AgU003991_v1.1,4.165506574,bwa
AgU003992_v1.1,28.9818689,bwa
AgU003993_v1.1,3.978668942,bwa
AgU003994_v1.1,19.9902507,bwa
AgU003995_v1.1,75.9929078,bwa
AgU003996_v1.1,30.76150628,bwa
AgU003997_v1.1,18.40014524,bwa
AgU003998_v1.1,368.2770833,bwa
AgU003999_v1.1,83.73087622,bwa
AgU004000_v1.1,9.164492754,bwa
AgU004001_v1.1,45.80766551,bwa
AgU004002_v1.1,7.890376569,bwa
AgU004003_v1.1,16.2267525,bwa
AgU004004_v1.1,38.3935799,bwa
AgU004005_v1.1,25.09305655,bwa
AgU004007_v1.1,4.59269864,bwa
AgU004008_v1.1,5.718557608,bwa
AgU004009_v1.1,18.60797101,bwa
AgU004010_v1.1,18.71732746,bwa
AgU004011_v1.1,40.62606232,bwa
AgU004012_v1.1,120.4058577,bwa
AgU004013_v1.1,10.01639344,bwa
AgU004014_v1.1,18.27219369,bwa
AgU004015_v1.1,52.166787,bwa
AgU004016_v1.1,36.6219427,bwa
AgU004017_v1.1,17.77786088,bwa
AgU004018_v1.1,23.77428372,bwa
AgU004019_v1.1,36.84044787,bwa
AgU004020_v1.1,14.12337662,bwa
AgU004021_v1.1,21.82082153,bwa
AgU004022_v1.1,37.63146853,bwa
AgU004023_v1.1,40.35195531,bwa
AgU004024_v1.1,21.79545455,bwa
AgU004025_v1.1,10.83603096,bwa
AgU004026_v1.1,7.123163051,bwa
AgU004027_v1.1,158.527933,bwa
AgU004028_v1.1,5.566160521,bwa
AgU004029_v1.1,86.16072676,bwa
AgU004030_v1.1,184.1355695,bwa
AgU004031_v1.1,142.0967742,bwa
AgU004032_v1.1,47.08181818,bwa
AgU004033_v1.1,1.236413043,bwa
AgU004034_v1.1,45.7845614,bwa
AgU004035_v1.1,14.49388929,bwa
AgU004036_v1.1,1.205588822,bwa
AgU004038_v1.1,20.26904263,bwa
AgU004039_v1.1,1.396578538,bwa
AgU004040_v1.1,17.03827073,bwa
AgU004041_v1.1,119.6310954,bwa
AgU004042_v1.1,21.3,bwa
AgU004043_v1.1,14.96367521,bwa
AgU004044_v1.1,18.38262088,bwa
AgU004045_v1.1,6.518134715,bwa
AgU004046_v1.1,16.02392681,bwa
AgU004047_v1.1,7.93418259,bwa
AgU004048_v1.1,10.61329521,bwa
AgU004049_v1.1,53.24912281,bwa
AgU004050_v1.1,4.959372773,bwa
AgU004051_v1.1,30.81162465,bwa
AgU004052_v1.1,109.444523,bwa
AgU004053_v1.1,10.68846154,bwa
AgU004054_v1.1,28.13853727,bwa
AgU004055_v1.1,13.00492264,bwa
AgU004056_v1.1,36.23789174,bwa
AgU004057_v1.1,51.34295775,bwa
AgU004058_v1.1,91.43277311,bwa
AgU004059_v1.1,28.35779175,bwa
AgU004060_v1.1,348.2184996,bwa
AgU004061_v1.1,25.66432584,bwa
AgU004062_v1.1,87.48663854,bwa
AgU004063_v1.1,1.821428571,bwa
AgU004064_v1.1,21.39732143,bwa
AgU004065_v1.1,23.86385965,bwa
AgU004066_v1.1,13.84349135,bwa
AgU004067_v1.1,8.514726508,bwa
AgU004068_v1.1,10.33475177,bwa
AgU004069_v1.1,33.9943662,bwa
AgU004070_v1.1,32.95856742,bwa
AgU004071_v1.1,67.26200873,bwa
AgU004072_v1.1,16.49920128,bwa
AgU004073_v1.1,26.40892729,bwa
AgU004074_v1.1,13.5254116,bwa
AgU004075_v1.1,8.96055515,bwa
AgU004076_v1.1,26.27041199,bwa
AgU004077_v1.1,5.608695652,bwa
AgU004078_v1.1,20.42405063,bwa
AgU004079_v1.1,209.1410256,bwa
AgU004080_v1.1,14.42475387,bwa
AgU004081_v1.1,29.92775393,bwa
AgU004082_v1.1,69.07338769,bwa
AgU004083_v1.1,1.085294118,bwa
AgU004084_v1.1,10.20548909,bwa
AgU004085_v1.1,104.5095949,bwa
AgU004086_v1.1,14.81606765,bwa
AgU004087_v1.1,42.0212917,bwa
AgU004088_v1.1,202.6943078,bwa
AgU004089_v1.1,52.46294989,bwa
AgU004090_v1.1,129.0432011,bwa
AgU004091_v1.1,5.80942029,bwa
AgU004092_v1.1,167.1930693,bwa
AgU004093_v1.1,15.09295775,bwa
AgU004094_v1.1,10.7024735,bwa
AgU004095_v1.1,46.58470336,bwa
AgU004096_v1.1,4.905185185,bwa
AgU004097_v1.1,261.7789548,bwa
AgU004098_v1.1,69.78239437,bwa
AgU004099_v1.1,6.235158057,bwa
AgU004100_v1.1,9.903250189,bwa
AgU004101_v1.1,15.51867512,bwa
AgU004102_v1.1,18.4890614,bwa
AgU004103_v1.1,70.96817539,bwa
AgU004104_v1.1,11.1987041,bwa
AgU004105_v1.1,6.663819876,bwa
AgU004106_v1.1,4.235294118,bwa
AgU004107_v1.1,160.3617772,bwa
AgU004108_v1.1,41.88715401,bwa
AgU004109_v1.1,188.0438783,bwa
AgU004110_v1.1,9.062318841,bwa
AgU004111_v1.1,1.312240664,bwa
AgU004113_v1.1,12.83427762,bwa
AgU004114_v1.1,17.97439545,bwa
AgU004115_v1.1,51.26200565,bwa
AgU004116_v1.1,32.11119031,bwa
AgU004117_v1.1,16.94298575,bwa
AgU004118_v1.1,49.62426471,bwa
AgU004119_v1.1,12.16774194,bwa
AgU004120_v1.1,31.50813871,bwa
AgU004121_v1.1,24.65088757,bwa
AgU004122_v1.1,38.32319661,bwa
AgU004123_v1.1,6.711015737,bwa
AgU004124_v1.1,442.8318021,bwa
AgU004125_v1.1,23.11047755,bwa
AgU004126_v1.1,15.05052006,bwa
AgU004127_v1.1,31.31824611,bwa
AgU004128_v1.1,12.2802276,bwa
AgU004129_v1.1,52.58640227,bwa
AgU004130_v1.1,116.7362007,bwa
AgU004131_v1.1,10.7174221,bwa
AgU004132_v1.1,9.213669065,bwa
AgU004133_v1.1,7.468995011,bwa
AgU004134_v1.1,55.93338058,bwa
AgU004135_v1.1,13.77412437,bwa
AgU004136_v1.1,16.04982206,bwa
AgU004137_v1.1,28.75017743,bwa
AgU004138_v1.1,1,bwa
AgU004139_v1.1,10.26139601,bwa
AgU004140_v1.1,44.19971771,bwa
AgU004141_v1.1,41.28343023,bwa
AgU004142_v1.1,1.518624642,bwa
AgU004143_v1.1,28.50357654,bwa
AgU004144_v1.1,64.59943182,bwa
AgU004145_v1.1,9.934971098,bwa
AgU004147_v1.1,29.08160344,bwa
AgU004148_v1.1,21.82965075,bwa
AgU004149_v1.1,44.90077959,bwa
AgU004150_v1.1,15.21946023,bwa
AgU004151_v1.1,22.634932,bwa
AgU004152_v1.1,115.6447653,bwa
