comps,coverage,Seq
AgU003917_v1.1,15.85655172,bowtie
AgU003918_v1.1,25.06827586,bowtie
AgU003919_v1.1,6.484784147,bowtie
AgU003920_v1.1,6.196861626,bowtie
AgU003921_v1.1,12.43828892,bowtie
AgU003922_v1.1,57.85704324,bowtie
AgU003923_v1.1,23.08046768,bowtie
AgU003924_v1.1,14.14530551,bowtie
AgU003925_v1.1,14.44958564,bowtie
AgU003926_v1.1,17.31564246,bowtie
AgU003927_v1.1,7.547169811,bowtie
AgU003928_v1.1,17.34256055,bowtie
AgU003929_v1.1,25.92334254,bowtie
AgU003931_v1.1,8.329803328,bowtie
AgU003932_v1.1,98.75399848,bowtie
AgU003933_v1.1,7.469117647,bowtie
AgU003934_v1.1,21.79031142,bowtie
AgU003935_v1.1,105.7503458,bowtie
AgU003936_v1.1,138.922545,bowtie
AgU003937_v1.1,16.8322807,bowtie
AgU003938_v1.1,52.48364649,bowtie
AgU003939_v1.1,6,bowtie
AgU003940_v1.1,374.7001385,bowtie
AgU003941_v1.1,42.74515235,bowtie
AgU003942_v1.1,25.054242,bowtie
AgU003943_v1.1,222.4525802,bowtie
AgU003944_v1.1,17.22906574,bowtie
AgU003945_v1.1,363.5923875,bowtie
AgU003947_v1.1,6.643382353,bowtie
AgU003948_v1.1,43.41578576,bowtie
AgU003951_v1.1,7.665204678,bowtie
AgU003952_v1.1,45.64265928,bowtie
AgU003953_v1.1,71.98255408,bowtie
AgU003954_v1.1,11.81158358,bowtie
AgU003955_v1.1,5.109618105,bowtie
AgU003956_v1.1,38.48263889,bowtie
AgU003957_v1.1,128.7318087,bowtie
AgU003958_v1.1,132.6854558,bowtie
AgU003959_v1.1,15.9519833,bowtie
AgU003960_v1.1,15.38644305,bowtie
AgU003961_v1.1,14.4027671,bowtie
AgU003962_v1.1,38.79469274,bowtie
AgU003963_v1.1,29.44647887,bowtie
AgU003964_v1.1,32.48169014,bowtie
AgU003965_v1.1,52.77576602,bowtie
AgU003966_v1.1,22.8375,bowtie
AgU003967_v1.1,22.53872994,bowtie
AgU003968_v1.1,1.171206226,bowtie
AgU003969_v1.1,423.4918957,bowtie
AgU003970_v1.1,47.10493398,bowtie
AgU003971_v1.1,46.71637631,bowtie
AgU003972_v1.1,5.571734475,bowtie
AgU003973_v1.1,35.03061935,bowtie
AgU003974_v1.1,8.277855153,bowtie
AgU003975_v1.1,5.104211278,bowtie
AgU003976_v1.1,12.64836692,bowtie
AgU003977_v1.1,92.99026426,bowtie
AgU003978_v1.1,22.25458392,bowtie
AgU003979_v1.1,63.42577031,bowtie
AgU003980_v1.1,46.875,bowtie
AgU003981_v1.1,35.65555556,bowtie
AgU003982_v1.1,2.470644851,bowtie
AgU003983_v1.1,3.337892196,bowtie
AgU003984_v1.1,6.994664634,bowtie
AgU003985_v1.1,17.5432357,bowtie
AgU003986_v1.1,15.9301188,bowtie
AgU003987_v1.1,21.1529664,bowtie
AgU003988_v1.1,37.41350211,bowtie
AgU003989_v1.1,1.559633028,bowtie
AgU003990_v1.1,10.98156028,bowtie
AgU003991_v1.1,4.463700234,bowtie
AgU003992_v1.1,28.94843206,bowtie
AgU003993_v1.1,3.798555377,bowtie
AgU003994_v1.1,22.86296557,bowtie
AgU003995_v1.1,75.86950355,bowtie
AgU003996_v1.1,30.75226797,bowtie
AgU003997_v1.1,18.04578488,bowtie
AgU003998_v1.1,365.9201389,bowtie
AgU003999_v1.1,82.14763231,bowtie
AgU004000_v1.1,9.029247911,bowtie
AgU004001_v1.1,46.92404181,bowtie
AgU004002_v1.1,8.198820556,bowtie
AgU004003_v1.1,16.21130742,bowtie
AgU004004_v1.1,38.55059316,bowtie
AgU004005_v1.1,25.45025054,bowtie
AgU004007_v1.1,4.748710391,bowtie
AgU004008_v1.1,5.653474055,bowtie
AgU004009_v1.1,18.93814433,bowtie
AgU004010_v1.1,19.19413919,bowtie
AgU004011_v1.1,43.20113314,bowtie
AgU004012_v1.1,122.2635983,bowtie
AgU004013_v1.1,10.18441971,bowtie
AgU004014_v1.1,17.76889215,bowtie
AgU004015_v1.1,52.36245487,bowtie
AgU004016_v1.1,36.28581412,bowtie
AgU004017_v1.1,17.8908003,bowtie
AgU004018_v1.1,23.66317261,bowtie
AgU004019_v1.1,36.2297486,bowtie
AgU004020_v1.1,14.28282828,bowtie
AgU004021_v1.1,21.81945416,bowtie
AgU004022_v1.1,37.54152128,bowtie
AgU004023_v1.1,40.48673184,bowtie
AgU004024_v1.1,22.15724638,bowtie
AgU004025_v1.1,10.76680672,bowtie
AgU004026_v1.1,7.07223796,bowtie
AgU004027_v1.1,158.5747207,bowtie
AgU004028_v1.1,6.562545192,bowtie
AgU004029_v1.1,84.63216783,bowtie
AgU004030_v1.1,183.3095737,bowtie
AgU004031_v1.1,142.8001398,bowtie
AgU004032_v1.1,46.44055944,bowtie
AgU004033_v1.1,1.236413043,bowtie
AgU004034_v1.1,45.86886396,bowtie
AgU004035_v1.1,14.59741193,bowtie
AgU004036_v1.1,1.205588822,bowtie
AgU004038_v1.1,20.18424754,bowtie
AgU004039_v1.1,1.410575428,bowtie
AgU004040_v1.1,17.3662074,bowtie
AgU004041_v1.1,123.0876325,bowtie
AgU004042_v1.1,21.70478914,bowtie
AgU004043_v1.1,15.08868715,bowtie
AgU004044_v1.1,18.67553957,bowtie
AgU004045_v1.1,6.774593338,bowtie
AgU004046_v1.1,16.56895307,bowtie
AgU004047_v1.1,7.910120311,bowtie
AgU004048_v1.1,10.59985735,bowtie
AgU004049_v1.1,54.61330409,bowtie
AgU004050_v1.1,4.98869258,bowtie
AgU004051_v1.1,30.49824561,bowtie
AgU004052_v1.1,108.0490884,bowtie
AgU004053_v1.1,9.8125,bowtie
AgU004054_v1.1,28.35161744,bowtie
AgU004055_v1.1,13.09781844,bowtie
AgU004056_v1.1,36.97732105,bowtie
AgU004057_v1.1,51.25232309,bowtie
AgU004058_v1.1,91.41964912,bowtie
AgU004059_v1.1,28.04347826,bowtie
AgU004060_v1.1,347.817917,bowtie
AgU004061_v1.1,25.39466292,bowtie
AgU004062_v1.1,87.11360449,bowtie
AgU004063_v1.1,1.821428571,bowtie
AgU004064_v1.1,21.10267857,bowtie
AgU004065_v1.1,24.00914205,bowtie
AgU004066_v1.1,13.27877055,bowtie
AgU004067_v1.1,8.48103078,bowtie
AgU004068_v1.1,10.62685512,bowtie
AgU004069_v1.1,34.44859155,bowtie
AgU004070_v1.1,32.74526316,bowtie
AgU004071_v1.1,67.39795918,bowtie
AgU004072_v1.1,16.53987241,bowtie
AgU004073_v1.1,26.31383738,bowtie
AgU004074_v1.1,14.22804428,bowtie
AgU004075_v1.1,8.789897511,bowtie
AgU004076_v1.1,25.56344086,bowtie
AgU004077_v1.1,5.749109052,bowtie
AgU004078_v1.1,20.53970485,bowtie
AgU004079_v1.1,208.7755682,bowtie
AgU004080_v1.1,14.67229255,bowtie
AgU004081_v1.1,30.0787234,bowtie
AgU004082_v1.1,65.99009901,bowtie
AgU004083_v1.1,1.084057971,bowtie
AgU004084_v1.1,10.27093596,bowtie
AgU004085_v1.1,103.4363508,bowtie
AgU004086_v1.1,15.07714084,bowtie
AgU004087_v1.1,42.13129879,bowtie
AgU004088_v1.1,204.1327623,bowtie
AgU004089_v1.1,54.37394366,bowtie
AgU004090_v1.1,128.6690391,bowtie
AgU004091_v1.1,5.889130435,bowtie
AgU004092_v1.1,168.2045294,bowtie
AgU004093_v1.1,14.98167724,bowtie
AgU004094_v1.1,11.89936664,bowtie
AgU004095_v1.1,45.99014085,bowtie
AgU004096_v1.1,4.807434944,bowtie
AgU004097_v1.1,261.9767606,bowtie
AgU004098_v1.1,69.65915493,bowtie
AgU004099_v1.1,6.19047619,bowtie
AgU004100_v1.1,9.529577465,bowtie
AgU004101_v1.1,15.44742414,bowtie
AgU004102_v1.1,18.44397463,bowtie
AgU004103_v1.1,71.03173484,bowtie
AgU004104_v1.1,11.2374462,bowtie
AgU004105_v1.1,6.627329193,bowtie
AgU004106_v1.1,4.366830065,bowtie
AgU004107_v1.1,161.3236953,bowtie
AgU004108_v1.1,41.91122159,bowtie
AgU004109_v1.1,187.8450106,bowtie
AgU004110_v1.1,8.894774011,bowtie
AgU004111_v1.1,1.31846473,bowtie
AgU004113_v1.1,12.91825229,bowtie
AgU004114_v1.1,17.81702128,bowtie
AgU004115_v1.1,51.55579096,bowtie
AgU004116_v1.1,31.70903955,bowtie
AgU004117_v1.1,16.78412463,bowtie
AgU004118_v1.1,49.97941176,bowtie
AgU004119_v1.1,12.25562818,bowtie
AgU004120_v1.1,31.5544484,bowtie
AgU004121_v1.1,24.6637037,bowtie
AgU004122_v1.1,38.5229682,bowtie
AgU004123_v1.1,6.791224345,bowtie
AgU004124_v1.1,411.9957597,bowtie
AgU004125_v1.1,23.21667855,bowtie
AgU004126_v1.1,15.71912651,bowtie
AgU004127_v1.1,31.39559659,bowtie
AgU004128_v1.1,12.43971631,bowtie
AgU004129_v1.1,53.40200286,bowtie
AgU004130_v1.1,117.3614286,bowtie
AgU004131_v1.1,10.8470255,bowtie
AgU004132_v1.1,9.271234832,bowtie
AgU004133_v1.1,7.021382751,bowtie
AgU004134_v1.1,55.82519462,bowtie
AgU004135_v1.1,13.74696212,bowtie
AgU004136_v1.1,16.21164773,bowtie
AgU004137_v1.1,28.66430092,bowtie
AgU004138_v1.1,1,bowtie
AgU004139_v1.1,10.36111111,bowtie
AgU004140_v1.1,44.79816514,bowtie
AgU004141_v1.1,41.99635834,bowtie
AgU004142_v1.1,1.518624642,bowtie
AgU004143_v1.1,28.59227468,bowtie
AgU004144_v1.1,64.87855114,bowtie
AgU004145_v1.1,10.02021661,bowtie
AgU004147_v1.1,28.56621331,bowtie
AgU004148_v1.1,22.11756272,bowtie
AgU004149_v1.1,44.59503546,bowtie
AgU004150_v1.1,14.92247511,bowtie
AgU004151_v1.1,22.78151862,bowtie
AgU004152_v1.1,114.4584237,bowtie
AgU004153_v1.1,1.436868687,bowtie
AgU004154_v1.1,9.668725869,bowtie
AgU004155_v1.1,164.1476224,bowtie
AgU004156_v1.1,8.960359013,bowtie
AgU004157_v1.1,9.889400922,bowtie
AgU004158_v1.1,29.37473385,bowtie
AgU004159_v1.1,119.881392,bowtie
AgU004160_v1.1,19.88975818,bowtie
AgU004161_v1.1,13.12259444,bowtie
AgU004162_v1.1,179.9147727,bowtie
AgU004163_v1.1,25.19389205,bowtie
AgU004164_v1.1,41.75071023,bowtie
AgU004165_v1.1,57.92148465,bowtie
AgU004166_v1.1,235.8144989,bowtie
AgU004167_v1.1,18.64802867,bowtie
AgU004168_v1.1,59.79104478,bowtie
AgU004169_v1.1,48.85201149,bowtie
AgU004170_v1.1,250.5312945,bowtie
AgU004171_v1.1,25.91517857,bowtie
AgU004172_v1.1,128.596291,bowtie
AgU004173_v1.1,70.46884058,bowtie
AgU004174_v1.1,103.048433,bowtie
AgU004175_v1.1,12.93348115,bowtie
AgU004176_v1.1,23.37758744,bowtie
AgU004177_v1.1,24.5299572,bowtie
AgU004178_v1.1,124.4505338,bowtie
AgU004179_v1.1,8.726307809,bowtie
AgU004180_v1.1,15.95088968,bowtie
AgU004181_v1.1,18.78822685,bowtie
AgU004182_v1.1,53.21639109,bowtie
AgU004183_v1.1,2.014667817,bowtie
AgU004184_v1.1,51.13034033,bowtie
AgU004185_v1.1,19.53205601,bowtie
AgU004186_v1.1,30.83027186,bowtie
AgU004187_v1.1,21.09429658,bowtie
AgU004188_v1.1,16.11349036,bowtie
AgU004190_v1.1,9.627245509,bowtie
AgU004191_v1.1,41.48426323,bowtie
AgU004192_v1.1,82.83789625,bowtie
AgU004193_v1.1,4.866108787,bowtie
AgU004194_v1.1,18.53537564,bowtie
AgU004195_v1.1,10.49101796,bowtie
AgU004196_v1.1,30.40642857,bowtie
AgU004197_v1.1,18.07494647,bowtie
AgU004198_v1.1,19.02285264,bowtie
AgU004199_v1.1,1.756914119,bowtie
AgU004200_v1.1,39.95857143,bowtie
AgU004201_v1.1,125.2714286,bowtie
AgU004202_v1.1,5.271565495,bowtie
AgU004203_v1.1,14.97172619,bowtie
AgU004204_v1.1,1.105109489,bowtie
AgU004205_v1.1,1,bowtie
AgU004206_v1.1,8.718208092,bowtie
AgU004207_v1.1,59.60888252,bowtie
AgU004208_v1.1,7.406976744,bowtie
AgU004209_v1.1,53.96214286,bowtie
AgU004210_v1.1,21.89409222,bowtie
AgU004211_v1.1,9.21416804,bowtie
AgU004212_v1.1,17.29842181,bowtie
AgU004213_v1.1,445.6970567,bowtie
AgU004214_v1.1,13.83357664,bowtie
AgU004215_v1.1,106.8918539,bowtie
AgU004216_v1.1,10.89337919,bowtie
AgU004217_v1.1,45.08642857,bowtie
AgU004218_v1.1,14.6015873,bowtie
AgU004219_v1.1,73.47954056,bowtie
AgU004220_v1.1,40.21033479,bowtie
AgU004221_v1.1,10.69456366,bowtie
AgU004222_v1.1,157.7691208,bowtie
AgU004223_v1.1,29.64464023,bowtie
AgU004224_v1.1,28.90717912,bowtie
AgU004225_v1.1,5.279617366,bowtie
AgU004226_v1.1,28.01881331,bowtie
AgU004227_v1.1,13.13844937,bowtie
AgU004228_v1.1,6.061369001,bowtie
AgU004229_v1.1,45.7297491,bowtie
AgU004230_v1.1,27.70821326,bowtie
AgU004231_v1.1,40.97622478,bowtie
AgU004232_v1.1,72.57819225,bowtie
AgU004233_v1.1,20.49299926,bowtie
AgU004234_v1.1,18.10216257,bowtie
AgU004235_v1.1,20.12870571,bowtie
AgU004236_v1.1,39.64802867,bowtie
AgU004237_v1.1,13.75913978,bowtie
AgU004238_v1.1,21.46944644,bowtie
AgU004239_v1.1,16.1925018,bowtie
AgU004240_v1.1,10.83836207,bowtie
AgU004242_v1.1,13.35568513,bowtie
AgU004243_v1.1,25.3530718,bowtie
AgU004244_v1.1,42.53264095,bowtie
AgU004245_v1.1,35.61119082,bowtie
AgU004246_v1.1,33.13685735,bowtie
AgU004247_v1.1,43.40144404,bowtie
AgU004248_v1.1,39.05738881,bowtie
AgU004249_v1.1,36.57747489,bowtie
AgU004250_v1.1,29.68799425,bowtie
AgU004251_v1.1,67.27729885,bowtie
AgU004252_v1.1,26.43645606,bowtie
AgU004253_v1.1,37.91648668,bowtie
AgU004254_v1.1,21.4556686,bowtie
AgU004255_v1.1,42.4294964,bowtie
AgU004256_v1.1,31.28489209,bowtie
AgU004257_v1.1,4.21752988,bowtie
AgU004258_v1.1,8.318181818,bowtie
AgU004259_v1.1,10.93703704,bowtie
AgU004260_v1.1,12.12066474,bowtie
AgU004261_v1.1,31.92982456,bowtie
AgU004263_v1.1,150.1178161,bowtie
AgU004264_v1.1,9.286950252,bowtie
AgU004265_v1.1,296.1694185,bowtie
AgU004267_v1.1,174.5252525,bowtie
AgU004268_v1.1,1.199604743,bowtie
AgU004269_v1.1,82.61354888,bowtie
AgU004270_v1.1,8.249820014,bowtie
AgU004271_v1.1,14.7232659,bowtie
AgU004272_v1.1,234.9347353,bowtie
AgU004273_v1.1,5.607194245,bowtie
AgU004274_v1.1,18.68043648,bowtie
AgU004275_v1.1,9.81712627,bowtie
AgU004276_v1.1,13.29985444,bowtie
AgU004277_v1.1,53.26853852,bowtie
AgU004278_v1.1,176.2629683,bowtie
AgU004279_v1.1,14.35633055,bowtie
AgU004280_v1.1,10.67950581,bowtie
AgU004281_v1.1,54.25197984,bowtie
AgU004282_v1.1,58.26402878,bowtie
AgU004283_v1.1,18.50898634,bowtie
AgU004284_v1.1,6.268081761,bowtie
AgU004285_v1.1,55.98748159,bowtie
AgU004286_v1.1,108.337936,bowtie
AgU004287_v1.1,228.7091433,bowtie
AgU004288_v1.1,15.73029646,bowtie
AgU004289_v1.1,15.67608696,bowtie
AgU004290_v1.1,97.44956772,bowtie
AgU004291_v1.1,20.46029412,bowtie
AgU004292_v1.1,34.76080692,bowtie
AgU004293_v1.1,12.17246377,bowtie
AgU004294_v1.1,190.6636704,bowtie
AgU004295_v1.1,18.27023014,bowtie
AgU004296_v1.1,24.33693305,bowtie
AgU004297_v1.1,23.48517715,bowtie
AgU004298_v1.1,5.137931034,bowtie
AgU004299_v1.1,87.26152738,bowtie
AgU004300_v1.1,8.901858736,bowtie
AgU004301_v1.1,29.16210375,bowtie
AgU004302_v1.1,20.70117474,bowtie
AgU004303_v1.1,8.713043478,bowtie
AgU004304_v1.1,15.11854545,bowtie
AgU004305_v1.1,9.567919075,bowtie
AgU004306_v1.1,20.01155235,bowtie
AgU004308_v1.1,12.01021898,bowtie
AgU004309_v1.1,337.6787004,bowtie
AgU004310_v1.1,2.074798619,bowtie
AgU004311_v1.1,9.537721893,bowtie
AgU004312_v1.1,33.5166185,bowtie
AgU004313_v1.1,44.54368231,bowtie
AgU004314_v1.1,440.6555475,bowtie
AgU004315_v1.1,38.02919708,bowtie
AgU004316_v1.1,39.40442804,bowtie
AgU004317_v1.1,212.7449275,bowtie
AgU004318_v1.1,1.640434193,bowtie
AgU004319_v1.1,37.30057803,bowtie
AgU004320_v1.1,20.77302393,bowtie
AgU004321_v1.1,18.91055718,bowtie
AgU004322_v1.1,6.697580645,bowtie
AgU004323_v1.1,18.68808664,bowtie
AgU004324_v1.1,37.95582911,bowtie
AgU004325_v1.1,15.89941263,bowtie
AgU004326_v1.1,47.30741279,bowtie
AgU004327_v1.1,8.302583026,bowtie
AgU004328_v1.1,9.34477721,bowtie
AgU004329_v1.1,30.39073806,bowtie
AgU004330_v1.1,25.8583878,bowtie
AgU004331_v1.1,16.17030568,bowtie
AgU004332_v1.1,10.36459115,bowtie
AgU004333_v1.1,30.55474982,bowtie
AgU004334_v1.1,11.66828087,bowtie
AgU004335_v1.1,21.57400451,bowtie
AgU004336_v1.1,21.12435614,bowtie
AgU004337_v1.1,21.82706223,bowtie
AgU004338_v1.1,16.11675127,bowtie
AgU004339_v1.1,73.7006555,bowtie
AgU004340_v1.1,73.10202605,bowtie
AgU004341_v1.1,8.824943651,bowtie
AgU004342_v1.1,85.11965192,bowtie
AgU004343_v1.1,12.75640031,bowtie
AgU004344_v1.1,10.58533043,bowtie
AgU004345_v1.1,8.078717201,bowtie
AgU004346_v1.1,24.49490539,bowtie
AgU004347_v1.1,20.43833581,bowtie
AgU004349_v1.1,20.80914369,bowtie
AgU004350_v1.1,18.25987144,bowtie
AgU004351_v1.1,17.05571848,bowtie
AgU004352_v1.1,30.06281958,bowtie
AgU004353_v1.1,935.6623094,bowtie
AgU004354_v1.1,1.167182663,bowtie
AgU004355_v1.1,53.34861718,bowtie
AgU004356_v1.1,41.14493809,bowtie
AgU004357_v1.1,12.40859432,bowtie
AgU004358_v1.1,1.160305344,bowtie
AgU004359_v1.1,26.08185328,bowtie
AgU004360_v1.1,11.6835249,bowtie
AgU004361_v1.1,8.35113387,bowtie
AgU004363_v1.1,43.18023256,bowtie
AgU004364_v1.1,20.67896679,bowtie
AgU004365_v1.1,23.87696924,bowtie
AgU004366_v1.1,13.68340611,bowtie
AgU004367_v1.1,12.61208151,bowtie
AgU004368_v1.1,8.511678832,bowtie
AgU004369_v1.1,28.07352941,bowtie
AgU004371_v1.1,88.38254545,bowtie
AgU004372_v1.1,12.67272727,bowtie
AgU004373_v1.1,2.409448819,bowtie
AgU004374_v1.1,9.008948546,bowtie
AgU004375_v1.1,52.57443718,bowtie
AgU004376_v1.1,23.04810496,bowtie
AgU004377_v1.1,23.11717613,bowtie
AgU004378_v1.1,7.57648832,bowtie
AgU004380_v1.1,149.6639883,bowtie
AgU004381_v1.1,5.944486692,bowtie
AgU004382_v1.1,6.317741935,bowtie
AgU004383_v1.1,7.886778116,bowtie
AgU004384_v1.1,55.01051841,bowtie
AgU004385_v1.1,1.209677419,bowtie
AgU004386_v1.1,1,bowtie
AgU004387_v1.1,1.913093859,bowtie
AgU004388_v1.1,30.18002915,bowtie
AgU004389_v1.1,42.53216374,bowtie
AgU004390_v1.1,73.56683711,bowtie
AgU004392_v1.1,29.70201238,bowtie
AgU004393_v1.1,16.29846379,bowtie
AgU004394_v1.1,77.63292061,bowtie
AgU004395_v1.1,26.66297118,bowtie
AgU004396_v1.1,28.74068663,bowtie
AgU004397_v1.1,48.89201183,bowtie
AgU004398_v1.1,6.323390895,bowtie
AgU004399_v1.1,26.93704246,bowtie
AgU004400_v1.1,9.049337261,bowtie
AgU004401_v1.1,6.117839607,bowtie
AgU004402_v1.1,2.068027211,bowtie
AgU004403_v1.1,12.57570573,bowtie
AgU004404_v1.1,4.015706806,bowtie
AgU004405_v1.1,6.690952762,bowtie
AgU004406_v1.1,1.634146341,bowtie
AgU004407_v1.1,19.5193572,bowtie
AgU004408_v1.1,225.4279245,bowtie
AgU004409_v1.1,25.61741039,bowtie
AgU004410_v1.1,8.316570486,bowtie
AgU004411_v1.1,4.11774744,bowtie
AgU004412_v1.1,3.323155216,bowtie
AgU004413_v1.1,132.5333333,bowtie
AgU004414_v1.1,26.49330357,bowtie
AgU004415_v1.1,15.51145602,bowtie
AgU004416_v1.1,1116.244275,bowtie
AgU004417_v1.1,10.72089437,bowtie
AgU004418_v1.1,9.030859662,bowtie
AgU004419_v1.1,2.66728972,bowtie
AgU004420_v1.1,13.83271098,bowtie
AgU004421_v1.1,1.591915303,bowtie
AgU004422_v1.1,14.56416882,bowtie
AgU004423_v1.1,15.04576144,bowtie
AgU004424_v1.1,18.02333065,bowtie
AgU004425_v1.1,35.2349486,bowtie
AgU004426_v1.1,34.2875,bowtie
AgU004427_v1.1,50.21920821,bowtie
AgU004428_v1.1,19.26,bowtie
AgU004429_v1.1,52.31047198,bowtie
AgU004430_v1.1,35.70861423,bowtie
AgU004431_v1.1,1.781777278,bowtie
AgU004432_v1.1,50.30682671,bowtie
AgU004433_v1.1,8.939705882,bowtie
AgU004434_v1.1,27.42825279,bowtie
AgU004435_v1.1,27.28444444,bowtie
AgU004436_v1.1,126.6529412,bowtie
AgU004437_v1.1,4.053012048,bowtie
AgU004438_v1.1,6.966074313,bowtie
AgU004439_v1.1,12.60792952,bowtie
AgU004440_v1.1,6.048301887,bowtie
AgU004441_v1.1,15.97364341,bowtie
AgU004442_v1.1,24.6971935,bowtie
AgU004443_v1.1,8.945387454,bowtie
AgU004444_v1.1,7.479381443,bowtie
AgU004445_v1.1,54.13803231,bowtie
AgU004446_v1.1,12.2130898,bowtie
AgU004448_v1.1,24.79615953,bowtie
AgU004449_v1.1,12.39985272,bowtie
AgU004451_v1.1,14.02149741,bowtie
AgU004452_v1.1,17.93447506,bowtie
AgU004453_v1.1,8.143076923,bowtie
AgU004454_v1.1,19.44608223,bowtie
AgU004455_v1.1,11.80252413,bowtie
AgU004456_v1.1,9.470457903,bowtie
AgU004457_v1.1,11.68077209,bowtie
AgU004458_v1.1,40.46799117,bowtie
AgU004459_v1.1,24.7071376,bowtie
AgU004460_v1.1,37.69587629,bowtie
AgU004461_v1.1,55.15452539,bowtie
AgU004463_v1.1,11.40746269,bowtie
AgU004464_v1.1,21.1397929,bowtie
AgU004466_v1.1,16.17769517,bowtie
AgU004467_v1.1,8.752877974,bowtie
AgU004468_v1.1,5.736697248,bowtie
AgU004469_v1.1,52.08679525,bowtie
AgU004470_v1.1,32.37638376,bowtie
AgU004471_v1.1,40.53507463,bowtie
AgU004472_v1.1,11.10362694,bowtie
AgU004473_v1.1,32.47935103,bowtie
AgU004474_v1.1,3.425373134,bowtie
AgU004475_v1.1,21.94296296,bowtie
AgU004476_v1.1,124.1911653,bowtie
AgU004477_v1.1,11.83496609,bowtie
AgU004478_v1.1,11.68624535,bowtie
AgU004479_v1.1,1.243697479,bowtie
AgU004480_v1.1,154.3247232,bowtie
AgU004481_v1.1,2.071801567,bowtie
AgU004482_v1.1,48.16841317,bowtie
AgU004483_v1.1,18.26096654,bowtie
AgU004484_v1.1,88.75391499,bowtie
AgU004485_v1.1,9.222139673,bowtie
AgU004486_v1.1,12.18532246,bowtie
AgU004487_v1.1,84.99620349,bowtie
AgU004488_v1.1,3.950083195,bowtie
AgU004489_v1.1,6.588584136,bowtie
AgU004490_v1.1,7.273899848,bowtie
AgU004491_v1.1,25.87091988,bowtie
AgU004492_v1.1,72.13150074,bowtie
AgU004493_v1.1,11.43183549,bowtie
AgU004494_v1.1,6.241660489,bowtie
AgU004495_v1.1,15.35438336,bowtie
AgU004496_v1.1,46.17790956,bowtie
AgU004497_v1.1,4.65876052,bowtie
AgU004498_v1.1,34.20355292,bowtie
AgU004499_v1.1,111.5514434,bowtie
AgU004501_v1.1,71.29903775,bowtie
AgU004502_v1.1,3.10708402,bowtie
AgU004503_v1.1,346.4554896,bowtie
AgU004504_v1.1,12.07018868,bowtie
AgU004505_v1.1,3.837000815,bowtie
AgU004506_v1.1,6.791134485,bowtie
AgU004507_v1.1,67.47583643,bowtie
AgU004508_v1.1,16.80789278,bowtie
AgU004509_v1.1,24.50481125,bowtie
AgU004510_v1.1,30.12150943,bowtie
AgU004511_v1.1,3.34355275,bowtie
AgU004512_v1.1,2.654135338,bowtie
AgU004513_v1.1,24.18323442,bowtie
AgU004514_v1.1,94.77242402,bowtie
AgU004515_v1.1,12.21969697,bowtie
AgU004516_v1.1,13.72734082,bowtie
AgU004517_v1.1,11.91948834,bowtie
AgU004518_v1.1,69.91771683,bowtie
AgU004519_v1.1,77.19673348,bowtie
AgU004520_v1.1,9.334326136,bowtie
AgU004521_v1.1,4.421052632,bowtie
AgU004522_v1.1,15.25451807,bowtie
AgU004523_v1.1,28.16481069,bowtie
AgU004524_v1.1,57.49109792,bowtie
AgU004525_v1.1,12.69513109,bowtie
AgU004526_v1.1,29.55026455,bowtie
AgU004527_v1.1,43.72488756,bowtie
AgU004528_v1.1,27.1731055,bowtie
AgU004529_v1.1,30.39643653,bowtie
AgU004530_v1.1,10.8127786,bowtie
AgU004531_v1.1,63.43833581,bowtie
AgU004532_v1.1,16.82621951,bowtie
AgU004533_v1.1,67.70972532,bowtie
AgU004534_v1.1,78.58004468,bowtie
AgU004535_v1.1,40.1266766,bowtie
AgU004536_v1.1,27.97843866,bowtie
AgU004537_v1.1,11.05800464,bowtie
AgU004538_v1.1,18.47384155,bowtie
AgU004539_v1.1,5.845208845,bowtie
AgU004540_v1.1,6.913922156,bowtie
AgU004541_v1.1,5.027182867,bowtie
AgU004542_v1.1,34.49547511,bowtie
AgU004543_v1.1,13.74568642,bowtie
AgU004544_v1.1,56.0890411,bowtie
AgU004545_v1.1,26.21075085,bowtie
AgU004546_v1.1,12.08630952,bowtie
AgU004547_v1.1,50.89970282,bowtie
AgU004548_v1.1,23.69374069,bowtie
AgU004549_v1.1,19.29596413,bowtie
AgU004550_v1.1,24.3164557,bowtie
AgU004551_v1.1,25.22534143,bowtie
AgU004553_v1.1,27.48654709,bowtie
AgU004554_v1.1,14.94736842,bowtie
AgU004555_v1.1,58.43261355,bowtie
AgU004556_v1.1,21.10135135,bowtie
AgU004557_v1.1,28.94953416,bowtie
AgU004558_v1.1,20.36954858,bowtie
AgU004559_v1.1,25.45667447,bowtie
AgU004560_v1.1,22.89453718,bowtie
AgU004561_v1.1,22.62283997,bowtie
AgU004562_v1.1,63.78309648,bowtie
AgU004563_v1.1,103.5199699,bowtie
AgU004564_v1.1,33.15895522,bowtie
AgU004565_v1.1,152.5733025,bowtie
AgU004566_v1.1,159.5805243,bowtie
AgU004567_v1.1,25.81655481,bowtie
AgU004568_v1.1,7.509833585,bowtie
AgU004569_v1.1,123.7965595,bowtie
AgU004570_v1.1,15.45142003,bowtie
AgU004571_v1.1,15.03157895,bowtie
AgU004572_v1.1,27.42942494,bowtie
AgU004573_v1.1,15.89969834,bowtie
AgU004574_v1.1,28.14362934,bowtie
AgU004575_v1.1,2.456030151,bowtie
AgU004576_v1.1,18.47129008,bowtie
AgU004577_v1.1,27.59445277,bowtie
